created_at,full_text,cleansed,case_folding,tokenized,no_stopwords,stemmed,preprocessed_text
2025-10-27 08:20:57+00:00,Kuasa hukum Meiza Aulia Rendi Rumapea menegaskan bahwa kliennya sudah mantap bercerai dari aktor Eza Gionino. Baca di sini: https://t.co/kamOYx9U8g. ~AA #EzaGionino #MeizaAulia #Cerai https://t.co/iR2eTMGF9b,Kuasa hukum Meiza Aulia Rendi Rumapea menegaskan bahwa kliennya sudah mantap bercerai dari aktor Eza Gionino Baca di sini AA EzaGionino MeizaAulia Cerai,kuasa hukum meiza aulia rendi rumapea menegaskan bahwa kliennya sudah mantap bercerai dari aktor eza gionino baca di sini aa ezagionino meizaaulia cerai,"['kuasa', 'hukum', 'meiza', 'aulia', 'rendi', 'rumapea', 'menegaskan', 'bahwa', 'kliennya', 'sudah', 'mantap', 'bercerai', 'dari', 'aktor', 'eza', 'gionino', 'baca', 'di', 'sini', 'aa', 'ezagionino', 'meizaaulia', 'cerai']","['kuasa', 'hukum', 'meiza', 'aulia', 'rendi', 'rumapea', 'kliennya', 'mantap', 'bercerai', 'aktor', 'eza', 'gionino', 'baca', 'aa', 'ezagionino', 'meizaaulia', 'cerai']","['kuasa', 'hukum', 'meiza', 'aulia', 'rendi', 'rumapea', 'klien', 'mantap', 'cerai', 'aktor', 'eza', 'gionino', 'baca', 'aa', 'ezagionino', 'meizaaulia', 'cerai']",kuasa hukum meiza aulia rendi rumapea klien mantap cerai aktor eza gionino baca aa ezagionino meizaaulia cerai
2025-10-27 08:20:38+00:00,russtappen cerai lagi tau²nya pas podium balik lagi,russtappen cerai lagi tau nya pas podium balik lagi,russtappen cerai lagi tau nya pas podium balik lagi,"['russtappen', 'cerai', 'lagi', 'tau', 'nya', 'pas', 'podium', 'balik', 'lagi']","['russtappen', 'cerai', 'podium']","['russtappen', 'cerai', 'podium']",russtappen cerai podium
2025-10-27 08:18:52+00:00,Kuasa hukum Meiza Aulia Rendi Rumapea menegaskan bahwa kliennya sudah mantap bercerai dari aktor Eza Gionino. Baca di sini: https://t.co/F5QQmoOrkD. ~AA #EzaGionino #MeizaAulia #Cerai https://t.co/mwZcsQXpcS,Kuasa hukum Meiza Aulia Rendi Rumapea menegaskan bahwa kliennya sudah mantap bercerai dari aktor Eza Gionino Baca di sini AA EzaGionino MeizaAulia Cerai,kuasa hukum meiza aulia rendi rumapea menegaskan bahwa kliennya sudah mantap bercerai dari aktor eza gionino baca di sini aa ezagionino meizaaulia cerai,"['kuasa', 'hukum', 'meiza', 'aulia', 'rendi', 'rumapea', 'menegaskan', 'bahwa', 'kliennya', 'sudah', 'mantap', 'bercerai', 'dari', 'aktor', 'eza', 'gionino', 'baca', 'di', 'sini', 'aa', 'ezagionino', 'meizaaulia', 'cerai']","['kuasa', 'hukum', 'meiza', 'aulia', 'rendi', 'rumapea', 'kliennya', 'mantap', 'bercerai', 'aktor', 'eza', 'gionino', 'baca', 'aa', 'ezagionino', 'meizaaulia', 'cerai']","['kuasa', 'hukum', 'meiza', 'aulia', 'rendi', 'rumapea', 'klien', 'mantap', 'cerai', 'aktor', 'eza', 'gionino', 'baca', 'aa', 'ezagionino', 'meizaaulia', 'cerai']",kuasa hukum meiza aulia rendi rumapea klien mantap cerai aktor eza gionino baca aa ezagionino meizaaulia cerai
2025-10-27 08:13:31+00:00,Oh iya siap Korbannya laki laki cerai biasanya salah istri ga bisa urus keuangan ga bisa urus badan ga bsa nyenengin suami Kalau ank dinafkahi pasca cerai nanti di slh gunakan perempuan itu buat diri sndiri Sayang uangnya Bgtu kalau ga mau dianggap femcel syariat ‍↕️,Oh iya siap Korbannya laki laki cerai biasanya salah istri ga bisa urus keuangan ga bisa urus badan ga bsa nyenengin suami Kalau ank dinafkahi pasca cerai nanti di slh gunakan perempuan itu buat diri sndiri Sayang uangnya Bgtu kalau ga mau dianggap femcel syariat,oh iya siap korbannya laki laki cerai biasanya salah istri ga bisa urus keuangan ga bisa urus badan ga bsa nyenengin suami kalau ank dinafkahi pasca cerai nanti di slh gunakan perempuan itu buat diri sndiri sayang uangnya bgtu kalau ga mau dianggap femcel syariat,"['oh', 'iya', 'siap', 'korbannya', 'laki', 'laki', 'cerai', 'biasanya', 'salah', 'istri', 'ga', 'bisa', 'urus', 'keuangan', 'ga', 'bisa', 'urus', 'badan', 'ga', 'bsa', 'nyenengin', 'suami', 'kalau', 'ank', 'dinafkahi', 'pasca', 'cerai', 'nanti', 'di', 'slh', 'gunakan', 'perempuan', 'itu', 'buat', 'diri', 'sndiri', 'sayang', 'uangnya', 'bgtu', 'kalau', 'ga', 'mau', 'dianggap', 'femcel', 'syariat']","['oh', 'korbannya', 'laki', 'laki', 'cerai', 'salah', 'istri', 'ga', 'urus', 'keuangan', 'ga', 'urus', 'badan', 'ga', 'bsa', 'nyenengin', 'suami', 'ank', 'dinafkahi', 'pasca', 'cerai', 'slh', 'perempuan', 'sndiri', 'sayang', 'uangnya', 'bgtu', 'ga', 'dianggap', 'femcel', 'syariat']","['oh', 'korban', 'laki', 'laki', 'cerai', 'salah', 'istri', 'ga', 'urus', 'uang', 'ga', 'urus', 'badan', 'ga', 'bsa', 'nyenengin', 'suami', 'ank', 'nafkah', 'pasca', 'cerai', 'slh', 'perempuan', 'sndiri', 'sayang', 'uang', 'bgtu', 'ga', 'anggap', 'femcel', 'syariat']",oh korban laki laki cerai salah istri ga urus uang ga urus badan ga bsa nyenengin suami ank nafkah pasca cerai slh perempuan sndiri sayang uang bgtu ga anggap femcel syariat
2025-10-27 08:12:40+00:00,@ratudakjal @decalcomaniwhat @tanyakanrl Aku pengajuan cerai 2024 sudah ada aturan itu kak,Aku pengajuan cerai sudah ada aturan itu kak,aku pengajuan cerai sudah ada aturan itu kak,"['aku', 'pengajuan', 'cerai', 'sudah', 'ada', 'aturan', 'itu', 'kak']","['pengajuan', 'cerai', 'aturan']","['aju', 'cerai', 'atur']",aju cerai atur
2025-10-27 08:12:27+00:00,gue pernah baca au on going ppw cerai tp mereka masih bareng ngerawat fourth itu au apa dan authornya siapa yah lupa,gue pernah baca au on going ppw cerai tp mereka masih bareng ngerawat fourth itu au apa dan authornya siapa yah lupa,gue pernah baca au on going ppw cerai tp mereka masih bareng ngerawat fourth itu au apa dan authornya siapa yah lupa,"['gue', 'pernah', 'baca', 'au', 'on', 'going', 'ppw', 'cerai', 'tp', 'mereka', 'masih', 'bareng', 'ngerawat', 'fourth', 'itu', 'au', 'apa', 'dan', 'authornya', 'siapa', 'yah', 'lupa']","['gue', 'baca', 'au', 'on', 'going', 'ppw', 'cerai', 'tp', 'bareng', 'ngerawat', 'fourth', 'au', 'authornya', 'yah', 'lupa']","['gue', 'baca', 'au', 'on', 'going', 'ppw', 'cerai', 'tp', 'bareng', 'ngerawat', 'fourth', 'au', 'authornya', 'yah', 'lupa']",gue baca au on going ppw cerai tp bareng ngerawat fourth au authornya yah lupa
2025-10-27 08:11:32+00:00,@meinmokhtar Jangan dendam anon.. bia Allah buat keje.. aku dulu lepas putus tunang. .dlm mase sbulan dia tunang dgn pyondol tuh.. mse tuh rasa dendam betul..skrg da move on da.. selepas 13 tahun aku baru dapat tahu ex aku tuh da dua kali cerai sbb partner curang,Jangan dendam anon bia Allah buat keje aku dulu lepas putus tunang dlm mase sbulan dia tunang dgn pyondol tuh mse tuh rasa dendam betul skrg da move on da selepas tahun aku baru dapat tahu ex aku tuh da dua kali cerai sbb partner curang,jangan dendam anon bia allah buat keje aku dulu lepas putus tunang dlm mase sbulan dia tunang dgn pyondol tuh mse tuh rasa dendam betul skrg da move on da selepas tahun aku baru dapat tahu ex aku tuh da dua kali cerai sbb partner curang,"['jangan', 'dendam', 'anon', 'bia', 'allah', 'buat', 'keje', 'aku', 'dulu', 'lepas', 'putus', 'tunang', 'dlm', 'mase', 'sbulan', 'dia', 'tunang', 'dgn', 'pyondol', 'tuh', 'mse', 'tuh', 'rasa', 'dendam', 'betul', 'skrg', 'da', 'move', 'on', 'da', 'selepas', 'tahun', 'aku', 'baru', 'dapat', 'tahu', 'ex', 'aku', 'tuh', 'da', 'dua', 'kali', 'cerai', 'sbb', 'partner', 'curang']","['jangan', 'dendam', 'anon', 'bia', 'allah', 'keje', 'lepas', 'putus', 'tunang', 'dlm', 'mase', 'sbulan', 'tunang', 'dgn', 'pyondol', 'mse', 'dendam', 'da', 'move', 'on', 'da', 'selepas', 'da', 'cerai', 'sbb', 'partner', 'curang']","['jangan', 'dendam', 'anon', 'bia', 'allah', 'keje', 'lepas', 'putus', 'tunang', 'dlm', 'mase', 'sbulan', 'tunang', 'dgn', 'pyondol', 'mse', 'dendam', 'da', 'move', 'on', 'da', 'lepas', 'da', 'cerai', 'sbb', 'partner', 'curang']",jangan dendam anon bia allah keje lepas putus tunang dlm mase sbulan tunang dgn pyondol mse dendam da move on da lepas da cerai sbb partner curang
2025-10-27 08:09:36+00:00,@meinmokhtar Kalau dah yg ugut nak cerai ko terima je anon. Bukan ke ko kahwin nak anak so dah ada anak dah. Tapi dapat pulak suami insecure reti pulak nak ugut2 walau sedar diri miskin dr ex husband ko. Kalau aku malas layan lelaki ego mcm tu. Aku mmg pantang org cabar or ugut2 ni.,Kalau dah yg ugut nak cerai ko terima je anon Bukan ke ko kahwin nak anak so dah ada anak dah Tapi dapat pulak suami insecure reti pulak nak ugut walau sedar diri miskin dr ex husband ko Kalau aku malas layan lelaki ego mcm tu Aku mmg pantang org cabar or ugut ni,kalau dah yg ugut nak cerai ko terima je anon bukan ke ko kahwin nak anak so dah ada anak dah tapi dapat pulak suami insecure reti pulak nak ugut walau sedar diri miskin dr ex husband ko kalau aku malas layan lelaki ego mcm tu aku mmg pantang org cabar or ugut ni,"['kalau', 'dah', 'yg', 'ugut', 'nak', 'cerai', 'ko', 'terima', 'je', 'anon', 'bukan', 'ke', 'ko', 'kahwin', 'nak', 'anak', 'so', 'dah', 'ada', 'anak', 'dah', 'tapi', 'dapat', 'pulak', 'suami', 'insecure', 'reti', 'pulak', 'nak', 'ugut', 'walau', 'sedar', 'diri', 'miskin', 'dr', 'ex', 'husband', 'ko', 'kalau', 'aku', 'malas', 'layan', 'lelaki', 'ego', 'mcm', 'tu', 'aku', 'mmg', 'pantang', 'org', 'cabar', 'or', 'ugut', 'ni']","['yg', 'ugut', 'cerai', 'ko', 'terima', 'anon', 'bukan', 'ko', 'kahwin', 'anak', 'so', 'anak', 'pulak', 'suami', 'insecure', 'reti', 'pulak', 'ugut', 'sedar', 'miskin', 'husband', 'ko', 'malas', 'layan', 'lelaki', 'ego', 'mcm', 'mmg', 'pantang', 'org', 'cabar', 'or', 'ugut']","['yg', 'ugut', 'cerai', 'ko', 'terima', 'anon', 'bukan', 'ko', 'kahwin', 'anak', 'so', 'anak', 'pulak', 'suami', 'insecure', 'ret', 'pulak', 'ugut', 'dar', 'miskin', 'husband', 'ko', 'malas', 'layan', 'lelaki', 'ego', 'mcm', 'mmg', 'pantang', 'org', 'cabar', 'or', 'ugut']",yg ugut cerai ko terima anon bukan ko kahwin anak so anak pulak suami insecure ret pulak ugut dar miskin husband ko malas layan lelaki ego mcm mmg pantang org cabar or ugut
2025-10-27 08:06:14+00:00,@blaugrana1O si anang dungu manusia berpasangan beda konteks bang yg kawin cerai ngehamilin pasangan orang donk nang nang,si anang dungu manusia berpasangan beda konteks bang yg kawin cerai ngehamilin pasangan orang donk nang nang,si anang dungu manusia berpasangan beda konteks bang yg kawin cerai ngehamilin pasangan orang donk nang nang,"['si', 'anang', 'dungu', 'manusia', 'berpasangan', 'beda', 'konteks', 'bang', 'yg', 'kawin', 'cerai', 'ngehamilin', 'pasangan', 'orang', 'donk', 'nang', 'nang']","['anang', 'dungu', 'manusia', 'berpasangan', 'beda', 'konteks', 'bang', 'yg', 'kawin', 'cerai', 'ngehamilin', 'pasangan', 'donk', 'nang', 'nang']","['anang', 'dungu', 'manusia', 'pasang', 'beda', 'konteks', 'bang', 'yg', 'kawin', 'cerai', 'ngehamilin', 'pasang', 'donk', 'nang', 'nang']",anang dungu manusia pasang beda konteks bang yg kawin cerai ngehamilin pasang donk nang nang
2025-10-27 08:05:04+00:00,Jadi Clara Shinta ga jadi cerai? Hahaha.,Jadi Clara Shinta ga jadi cerai Hahaha,jadi clara shinta ga jadi cerai hahaha,"['jadi', 'clara', 'shinta', 'ga', 'jadi', 'cerai', 'hahaha']","['clara', 'shinta', 'ga', 'cerai', 'hahaha']","['clara', 'shinta', 'ga', 'cerai', 'hahaha']",clara shinta ga cerai hahaha
2025-10-27 08:00:03+00:00,Lho kan emang. Makanya persiapannya kudu mateng dari milih pasangan dan mempersiapkan diri. Soalnya kalo nikah seumur hidup iya ada opsi cerai tapi ya apa iya tiap ga cocok njuk pegatan? Apalagi memutuskan untuk memiliki anak di dunia yang ruwet ini. https://t.co/Aox3CkAV4N,Lho kan emang Makanya persiapannya kudu mateng dari milih pasangan dan mempersiapkan diri Soalnya kalo nikah seumur hidup iya ada opsi cerai tapi ya apa iya tiap ga cocok njuk pegatan Apalagi memutuskan untuk memiliki anak di dunia yang ruwet ini,lho kan emang makanya persiapannya kudu mateng dari milih pasangan dan mempersiapkan diri soalnya kalo nikah seumur hidup iya ada opsi cerai tapi ya apa iya tiap ga cocok njuk pegatan apalagi memutuskan untuk memiliki anak di dunia yang ruwet ini,"['lho', 'kan', 'emang', 'makanya', 'persiapannya', 'kudu', 'mateng', 'dari', 'milih', 'pasangan', 'dan', 'mempersiapkan', 'diri', 'soalnya', 'kalo', 'nikah', 'seumur', 'hidup', 'iya', 'ada', 'opsi', 'cerai', 'tapi', 'ya', 'apa', 'iya', 'tiap', 'ga', 'cocok', 'njuk', 'pegatan', 'apalagi', 'memutuskan', 'untuk', 'memiliki', 'anak', 'di', 'dunia', 'yang', 'ruwet', 'ini']","['lho', 'persiapannya', 'kudu', 'mateng', 'milih', 'pasangan', 'nikah', 'seumur', 'hidup', 'opsi', 'cerai', 'ya', 'ga', 'cocok', 'njuk', 'pegatan', 'memutuskan', 'memiliki', 'anak', 'dunia', 'ruwet']","['lho', 'siap', 'kudu', 'mateng', 'milih', 'pasang', 'nikah', 'umur', 'hidup', 'opsi', 'cerai', 'ya', 'ga', 'cocok', 'njuk', 'pegat', 'putus', 'milik', 'anak', 'dunia', 'ruwet']",lho siap kudu mateng milih pasang nikah umur hidup opsi cerai ya ga cocok njuk pegat putus milik anak dunia ruwet
2025-10-27 07:55:32+00:00,@sekisi @leclercsletters cerai lg kali ini +kimi ribut sama mamanya,cerai lg kali ini kimi ribut sama mamanya,cerai lg kali ini kimi ribut sama mamanya,"['cerai', 'lg', 'kali', 'ini', 'kimi', 'ribut', 'sama', 'mamanya']","['cerai', 'kimi', 'ribut', 'mamanya']","['cerai', 'kim', 'ribut', 'mama']",cerai kim ribut mama
2025-10-27 07:49:29+00:00,@SeputarTetangga Tai. Lu tai. Rasanya jadi suami lu tuh ancur banget2. Kalo suami istri bisa cerai beda cerita kalo yg kaya gini org tua. hhhhhh bener2 bikin gua gila,Tai Lu tai Rasanya jadi suami lu tuh ancur banget Kalo suami istri bisa cerai beda cerita kalo yg kaya gini org tua hhhhhh bener bikin gua gila,tai lu tai rasanya jadi suami lu tuh ancur banget kalo suami istri bisa cerai beda cerita kalo yg kaya gini org tua hhhhhh bener bikin gua gila,"['tai', 'lu', 'tai', 'rasanya', 'jadi', 'suami', 'lu', 'tuh', 'ancur', 'banget', 'kalo', 'suami', 'istri', 'bisa', 'cerai', 'beda', 'cerita', 'kalo', 'yg', 'kaya', 'gini', 'org', 'tua', 'hhhhhh', 'bener', 'bikin', 'gua', 'gila']","['tai', 'lu', 'tai', 'suami', 'lu', 'ancur', 'suami', 'istri', 'cerai', 'beda', 'cerita', 'yg', 'gini', 'org', 'tua', 'hhhhhh', 'bener', 'bikin', 'gua', 'gila']","['tai', 'lu', 'tai', 'suami', 'lu', 'ancur', 'suami', 'istri', 'cerai', 'beda', 'cerita', 'yg', 'gin', 'org', 'tua', 'hhhhhh', 'bener', 'bikin', 'gua', 'gila']",tai lu tai suami lu ancur suami istri cerai beda cerita yg gin org tua hhhhhh bener bikin gua gila
2025-10-27 07:48:45+00:00,@evscape_ Tp yg ini sampe skrg blm tau sebabnya knp bininya gamau diajak hb. Temenku ini kan abdi negara udh masukin berkas cerai selama 1 5 tahun tp blm diproses jg. Emg blm resmi cerai tp mereka udh pisah rumah sejak balik honeymoon itu bjir blm ada 2 bulan itu dia nikah waktu itu,Tp yg ini sampe skrg blm tau sebabnya knp bininya gamau diajak hb Temenku ini kan abdi negara udh masukin berkas cerai selama tahun tp blm diproses jg Emg blm resmi cerai tp mereka udh pisah rumah sejak balik honeymoon itu bjir blm ada bulan itu dia nikah waktu itu,tp yg ini sampe skrg blm tau sebabnya knp bininya gamau diajak hb temenku ini kan abdi negara udh masukin berkas cerai selama tahun tp blm diproses jg emg blm resmi cerai tp mereka udh pisah rumah sejak balik honeymoon itu bjir blm ada bulan itu dia nikah waktu itu,"['tp', 'yg', 'ini', 'sampe', 'skrg', 'blm', 'tau', 'sebabnya', 'knp', 'bininya', 'gamau', 'diajak', 'hb', 'temenku', 'ini', 'kan', 'abdi', 'negara', 'udh', 'masukin', 'berkas', 'cerai', 'selama', 'tahun', 'tp', 'blm', 'diproses', 'jg', 'emg', 'blm', 'resmi', 'cerai', 'tp', 'mereka', 'udh', 'pisah', 'rumah', 'sejak', 'balik', 'honeymoon', 'itu', 'bjir', 'blm', 'ada', 'bulan', 'itu', 'dia', 'nikah', 'waktu', 'itu']","['tp', 'yg', 'knp', 'bininya', 'gamau', 'diajak', 'hb', 'temenku', 'abdi', 'negara', 'udh', 'masukin', 'berkas', 'cerai', 'tp', 'diproses', 'emg', 'resmi', 'cerai', 'tp', 'udh', 'pisah', 'rumah', 'honeymoon', 'bjir', 'nikah']","['tp', 'yg', 'knp', 'bini', 'gamau', 'ajak', 'hb', 'temenku', 'abdi', 'negara', 'udh', 'masukin', 'berkas', 'cerai', 'tp', 'proses', 'emg', 'resmi', 'cerai', 'tp', 'udh', 'pisah', 'rumah', 'honeymoon', 'bjir', 'nikah']",tp yg knp bini gamau ajak hb temenku abdi negara udh masukin berkas cerai tp proses emg resmi cerai tp udh pisah rumah honeymoon bjir nikah
2025-10-27 07:46:51+00:00,pesanku kalau ada temen yg ngabarin mau nikah jangan cerai ya masa w masih gadis lu dah janda aja ,pesanku kalau ada temen yg ngabarin mau nikah jangan cerai ya masa w masih gadis lu dah janda aja,pesanku kalau ada temen yg ngabarin mau nikah jangan cerai ya masa w masih gadis lu dah janda aja,"['pesanku', 'kalau', 'ada', 'temen', 'yg', 'ngabarin', 'mau', 'nikah', 'jangan', 'cerai', 'ya', 'masa', 'w', 'masih', 'gadis', 'lu', 'dah', 'janda', 'aja']","['pesanku', 'yg', 'ngabarin', 'nikah', 'jangan', 'cerai', 'ya', 'w', 'gadis', 'lu', 'janda', 'aja']","['pesan', 'yg', 'ngabarin', 'nikah', 'jangan', 'cerai', 'ya', 'w', 'gadis', 'lu', 'janda', 'aja']",pesan yg ngabarin nikah jangan cerai ya w gadis lu janda aja
2025-10-27 07:46:36+00:00,@evscape_ Kisah nyata temenku kaya bgt cerai krn selama 2 bulan nikah ga pernah disentuh suaminya. Ternyata lakinya homo parahnya ortu laki tau tp diem2 bae. Satu lg temenku kaya bgt jg cerai krn sejak balik honeymoon bininya jd dingin dan susah bgt diajak hb katanya slalu nolak...,Kisah nyata temenku kaya bgt cerai krn selama bulan nikah ga pernah disentuh suaminya Ternyata lakinya homo parahnya ortu laki tau tp diem bae Satu lg temenku kaya bgt jg cerai krn sejak balik honeymoon bininya jd dingin dan susah bgt diajak hb katanya slalu nolak,kisah nyata temenku kaya bgt cerai krn selama bulan nikah ga pernah disentuh suaminya ternyata lakinya homo parahnya ortu laki tau tp diem bae satu lg temenku kaya bgt jg cerai krn sejak balik honeymoon bininya jd dingin dan susah bgt diajak hb katanya slalu nolak,"['kisah', 'nyata', 'temenku', 'kaya', 'bgt', 'cerai', 'krn', 'selama', 'bulan', 'nikah', 'ga', 'pernah', 'disentuh', 'suaminya', 'ternyata', 'lakinya', 'homo', 'parahnya', 'ortu', 'laki', 'tau', 'tp', 'diem', 'bae', 'satu', 'lg', 'temenku', 'kaya', 'bgt', 'jg', 'cerai', 'krn', 'sejak', 'balik', 'honeymoon', 'bininya', 'jd', 'dingin', 'dan', 'susah', 'bgt', 'diajak', 'hb', 'katanya', 'slalu', 'nolak']","['kisah', 'nyata', 'temenku', 'bgt', 'cerai', 'nikah', 'ga', 'disentuh', 'suaminya', 'lakinya', 'homo', 'parahnya', 'ortu', 'laki', 'tp', 'diem', 'bae', 'temenku', 'bgt', 'cerai', 'honeymoon', 'bininya', 'dingin', 'susah', 'bgt', 'diajak', 'hb', 'slalu', 'nolak']","['kisah', 'nyata', 'temenku', 'bgt', 'cerai', 'nikah', 'ga', 'sentuh', 'suami', 'laki', 'homo', 'parah', 'ortu', 'laki', 'tp', 'diem', 'bae', 'temenku', 'bgt', 'cerai', 'honeymoon', 'bini', 'dingin', 'susah', 'bgt', 'ajak', 'hb', 'slalu', 'nolak']",kisah nyata temenku bgt cerai nikah ga sentuh suami laki homo parah ortu laki tp diem bae temenku bgt cerai honeymoon bini dingin susah bgt ajak hb slalu nolak
2025-10-27 07:45:45+00:00,Sumpah demi Allah gua udah malas bahas kawin cerai artis indo banyak yg edan namun setelah denger lawyer bau gila mau ikut masalah raisa-hamish dah darah naik ubun2 prinsipku jelas yg jelek jangan ikut2an urus orang keluarga lu aje berantakan persis muka lu jauh! https://t.co/m47baoJQwk,Sumpah demi Allah gua udah malas bahas kawin cerai artis indo banyak yg edan namun setelah denger lawyer bau gila mau ikut masalah raisa hamish dah darah naik ubun prinsipku jelas yg jelek jangan ikut an urus orang keluarga lu aje berantakan persis muka lu jauh,sumpah demi allah gua udah malas bahas kawin cerai artis indo banyak yg edan namun setelah denger lawyer bau gila mau ikut masalah raisa hamish dah darah naik ubun prinsipku jelas yg jelek jangan ikut an urus orang keluarga lu aje berantakan persis muka lu jauh,"['sumpah', 'demi', 'allah', 'gua', 'udah', 'malas', 'bahas', 'kawin', 'cerai', 'artis', 'indo', 'banyak', 'yg', 'edan', 'namun', 'setelah', 'denger', 'lawyer', 'bau', 'gila', 'mau', 'ikut', 'masalah', 'raisa', 'hamish', 'dah', 'darah', 'naik', 'ubun', 'prinsipku', 'jelas', 'yg', 'jelek', 'jangan', 'ikut', 'an', 'urus', 'orang', 'keluarga', 'lu', 'aje', 'berantakan', 'persis', 'muka', 'lu', 'jauh']","['sumpah', 'allah', 'gua', 'malas', 'bahas', 'kawin', 'cerai', 'artis', 'indo', 'yg', 'edan', 'denger', 'lawyer', 'bau', 'gila', 'darah', 'ubun', 'prinsipku', 'yg', 'jelek', 'jangan', 'an', 'urus', 'keluarga', 'lu', 'aje', 'berantakan', 'persis', 'muka', 'lu']","['sumpah', 'allah', 'gua', 'malas', 'bahas', 'kawin', 'cerai', 'artis', 'indo', 'yg', 'edan', 'denger', 'lawyer', 'bau', 'gila', 'darah', 'ubun', 'prinsip', 'yg', 'jelek', 'jangan', 'an', 'urus', 'keluarga', 'lu', 'aje', 'beranta', 'persis', 'muka', 'lu']",sumpah allah gua malas bahas kawin cerai artis indo yg edan denger lawyer bau gila darah ubun prinsip yg jelek jangan an urus keluarga lu aje beranta persis muka lu
2025-10-27 07:42:51+00:00,@sundakentel Aku liat salah satu akun dan stalking ada yang sempet ngetweet salah satu alasan malas nyuruh istri nyetir kekkk apakah dia masih beristri apa sudah cerai ,Aku liat salah satu akun dan stalking ada yang sempet ngetweet salah satu alasan malas nyuruh istri nyetir kekkk apakah dia masih beristri apa sudah cerai,aku liat salah satu akun dan stalking ada yang sempet ngetweet salah satu alasan malas nyuruh istri nyetir kekkk apakah dia masih beristri apa sudah cerai,"['aku', 'liat', 'salah', 'satu', 'akun', 'dan', 'stalking', 'ada', 'yang', 'sempet', 'ngetweet', 'salah', 'satu', 'alasan', 'malas', 'nyuruh', 'istri', 'nyetir', 'kekkk', 'apakah', 'dia', 'masih', 'beristri', 'apa', 'sudah', 'cerai']","['liat', 'salah', 'akun', 'stalking', 'sempet', 'ngetweet', 'salah', 'alasan', 'malas', 'nyuruh', 'istri', 'nyetir', 'kekkk', 'beristri', 'cerai']","['liat', 'salah', 'akun', 'stalking', 'sempet', 'ngetweet', 'salah', 'alas', 'malas', 'nyuruh', 'istri', 'nyetir', 'kekkk', 'istri', 'cerai']",liat salah akun stalking sempet ngetweet salah alas malas nyuruh istri nyetir kekkk istri cerai
2025-10-27 07:42:04+00:00,Ortu gw (di AU) cerai bjiiir ,Ortu gw di AU cerai bjiiir,ortu gw di au cerai bjiiir,"['ortu', 'gw', 'di', 'au', 'cerai', 'bjiiir']","['ortu', 'gw', 'au', 'cerai', 'bjiiir']","['ortu', 'gw', 'au', 'cerai', 'bjiiir']",ortu gw au cerai bjiiir
2025-10-27 06:36:22+00:00,@meinmokhtar Nie lagi gila cerai buat main main,Nie lagi gila cerai buat main main,nie lagi gila cerai buat main main,"['nie', 'lagi', 'gila', 'cerai', 'buat', 'main', 'main']","['nie', 'gila', 'cerai', 'main', 'main']","['nie', 'gila', 'cerai', 'main', 'main']",nie gila cerai main main
2025-10-27 06:35:05+00:00,@misallnya 10 ribu di tangan istri yang tepat... Buat bayar gojek ke pengadilan agama gugat cerai,ribu di tangan istri yang tepat Buat bayar gojek ke pengadilan agama gugat cerai,ribu di tangan istri yang tepat buat bayar gojek ke pengadilan agama gugat cerai,"['ribu', 'di', 'tangan', 'istri', 'yang', 'tepat', 'buat', 'bayar', 'gojek', 'ke', 'pengadilan', 'agama', 'gugat', 'cerai']","['ribu', 'tangan', 'istri', 'bayar', 'gojek', 'pengadilan', 'agama', 'gugat', 'cerai']","['ribu', 'tangan', 'istri', 'bayar', 'gojek', 'adil', 'agama', 'gugat', 'cerai']",ribu tangan istri bayar gojek adil agama gugat cerai
2025-10-27 06:29:10+00:00,gila ya chaos bgt kemaren anjir membuat semua orang cerai balai,gila ya chaos bgt kemaren anjir membuat semua orang cerai balai,gila ya chaos bgt kemaren anjir membuat semua orang cerai balai,"['gila', 'ya', 'chaos', 'bgt', 'kemaren', 'anjir', 'membuat', 'semua', 'orang', 'cerai', 'balai']","['gila', 'ya', 'chaos', 'bgt', 'kemaren', 'anjir', 'cerai', 'balai']","['gila', 'ya', 'chaos', 'bgt', 'kemaren', 'anjir', 'cerai', 'balai']",gila ya chaos bgt kemaren anjir cerai balai
